6026	61	020	1057	002008	020-100	10001	Qtr1	2014	5	5	Personal Finance		
6026	61	020	720	002003	020-1	00103	Qtr1	2014	1	1	STARS		
6026	61	020	720	002003	020-9	00901	Qtr1	2014	5	5	Eng Lang 		
6026	61	020	720	002003	020-74	07401	Qtr1	2014	3	3	Social		
6026	61	020	720	002001	020-77	07702	Qtr1	2014	4	4	Health		
6026	61	020	720	002003	020-90	09001	Qtr1	2014	6	6	Physical Scienc		
6026	61	020	720	002003	020-512	51201	Qtr1	2014	2	2	Math		
6026	61	020	153	002002	020-1	00102	Qtr1	2014	1	1	STARS		
6026	61	020	153	002001	020-4	00401	Qtr1	2014	2	2	Fine Arts		
6026	61	020	153	002001	020-12	01201	Qtr1	2014	3	3	Eng Lang Arts 12		
6026	61	020	153	002005	020-67	06701	Qtr1	2014	4	4	U.S. Government		
6026	61	020	153	002008	020-100	10001	Qtr1	2014	5	5	Personal Finance		
6026	61	020	420	002001	020-1	00101	Qtr1	2014	1	1	STARS		
6026	61	020	420	002001	020-4	00401	Qtr1	2014	2	2	Fine Arts		
6026	61	020	420	002001	020-12	01201	Qtr1	2014	3	3	Eng Lang Arts 12		
6026	61	020	420	002005	020-67	06701	Qtr1	2014	4	4	U.S. Government		
6026	61	020	420	002008	020-100	10001	Qtr1	2014	5	5	Personal Finance		
6026	61	020	8	002001	020-1	00101	Qtr1	2014	1	1	STARS		
6026	61	020	8	002004	020-6	00601	Qtr1	2014	6	6	Biology		
6026	61	020	8	002003	020-9	00901	Qtr1	2014	5	5	Eng Lang 		
6026	61	020	8	002002	020-37	03701	Qtr1	2014	3	3	Geometry		
6026	61	020	8	002008	020-62	06201	Qtr1	2014	2	2	US History		
6026	61	020	8	002001	020-77	07702	Qtr1	2014	4	4	Health		
6026	61	020	156	002003	020-1	00103	Qtr1	2014	1	1	STARS		
6026	61	020	156	002001	020-4	00401	Qtr1	2014	2	2	Fine Arts		
6026	61	020	156	002001	020-12	01201	Qtr1	2014	3	3	Eng Lang Arts 12		
6026	61	020	156	002005	020-67	06701	Qtr1	2014	4	4	U.S. Government		
6026	61	020	156	002008	020-100	10001	Qtr1	2014	5	5	Personal Finance		
6026	61	020	519	002002	020-1	00102	Qtr1	2014	1	1	STARS		
6026	61	020	519	002001	020-4	00401	Qtr1	2014	2	2	Fine Arts		
6026	61	020	519	002001	020-12	01201	Qtr1	2014	3	3	Eng Lang Arts 12		
6026	61	020	519	002005	020-67	06701	Qtr1	2014	4	4	U.S. Government		
6026	61	020	519	002008	020-100	10001	Qtr1	2014	5	5	Personal Finance		
6026	61	020	418	002003	020-1	00103	Qtr1	2014	1	1	STARS		
6026	61	020	418	002004	020-6	00601	Qtr1	2014	6	6	Biology		
6026	61	020	418	002003	020-9	00901	Qtr1	2014	5	5	Eng Lang 		
6026	61	020	418	002002	020-37	03701	Qtr1	2014	3	3	Geometry		
6026	61	020	418	002008	020-62	06201	Qtr1	2014	2	2	US History		
6026	61	020	418	002001	020-77	07702	Qtr1	2014	4	4	Health		
6026	61	020	1786	002003	020-1	00103	Qtr1	2014	1	1	STARS		
6026	61	020	1786	002001	020-4	00401	Qtr1	2014	2	2	Fine Arts		
6026	61	020	1786	002001	020-11	01101	Qtr1	2014	4	4	Eng Lang Art 11		
6026	61	020	1786	002002	020-31	03101	Qtr1	2014	2	2	Algebra II		
6026	61	020	1786	002008	020-56	05601	Qtr1	2014	3	3	World History		
6026	61	020	1786	002004	020-97	09702	Qtr1	2014	5	5	Chemistry		
6026	61	020	1792	002003	020-1	00103	Qtr1	2014	1	1	STARS		
6026	61	020	1792	002004	020-6	00601	Qtr1	2014	6	6	Biology		
6026	61	020	1792	002003	020-9	00901	Qtr1	2014	5	5	Eng Lang 		
6026	61	020	1792	002002	020-37	03701	Qtr1	2014	3	3	Geometry		
6026	61	020	1792	002008	020-62	06201	Qtr1	2014	2	2	US History		
6026	61	020	1792	002001	020-77	07702	Qtr1	2014	4	4	Health		
6026	61	020	133	002001	020-1	00101	Qtr1	2014	1	1	STARS		
6026	61	020	133	002001	020-4	00402	Qtr1	2014	6	6	Fine Arts		
6026	61	020	133	002001	020-11	01101	Qtr1	2014	4	4	Eng Lang Art 11		
6026	61	020	133	002002	020-31	03101	Qtr1	2014	2	2	Algebra II		
6026	61	020	133	002008	020-56	05601	Qtr1	2014	3	3	World History		
6026	61	020	133	002004	020-97	09702	Qtr1	2014	5	5	Chemistry		
6026	61	020	1805	002002	020-1	00102	Qtr1	2014	1	1	STARS		
6026	61	020	1805	002001	020-4	00402	Qtr1	2014	6	6	Fine Arts		
6026	61	020	1805	002001	020-11	01101	Qtr1	2014	4	4	Eng Lang Art 11		
6026	61	020	1805	002002	020-31	03101	Qtr1	2014	2	2	Algebra II		
6026	61	020	1805	002008	020-56	05601	Qtr1	2014	3	3	World History		
6026	61	020	1805	002004	020-97	09702	Qtr1	2014	5	5	Chemistry		
